source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://schema.org/AmusementPark,http://www.wikidata.org/wiki/amusement_park,equivalent,0.63393474,Match based on Embeddings
http://schema.org/PlasticSurgery,http://www.wikidata.org/wiki/plastic_surgery,equivalent,0.59094566,Match based on Embeddings
http://schema.org/SeaBodyOfWater,http://www.wikidata.org/wiki/sea,equivalent,0.56150556,Match based on Embeddings
http://schema.org/DayOfWeek,http://www.wikidata.org/wiki/day_of_the_week,equivalent,0.622208,Match based on Embeddings
http://schema.org/MusicComposition,http://www.wikidata.org/wiki/musical_composition,equivalent,0.5902742,Match based on Embeddings
http://schema.org/OccupationalTherapy,http://www.wikidata.org/wiki/occupational_therapy,equivalent,0.6186365,Match based on Embeddings
http://schema.org/ShoeStore,http://www.wikidata.org/wiki/shoe_store,equivalent,0.6373094,Match based on Embeddings
http://schema.org/RadioStation,http://www.wikidata.org/wiki/radio_station,equivalent,0.55307335,Match based on Embeddings
http://schema.org/Vessel,http://www.wikidata.org/wiki/vessel,equivalent,0.6366795,Match based on Embeddings
http://schema.org/Airport,http://www.wikidata.org/wiki/airport,equivalent,0.6298391,Match based on Embeddings
http://schema.org/RecyclingCenter,http://www.wikidata.org/wiki/recycling_center,equivalent,0.6284317,Match based on Embeddings
http://schema.org/City,http://www.wikidata.org/wiki/city,equivalent,0.6230752,Match based on Embeddings
http://schema.org/Brewery,http://www.wikidata.org/wiki/brewery,equivalent,0.6360624,Match based on Embeddings
http://schema.org/Patient,http://www.wikidata.org/wiki/patient,equivalent,0.63778865,Match based on Embeddings
http://schema.org/Playground,http://www.wikidata.org/wiki/playground,equivalent,0.63840204,Match based on Embeddings
http://schema.org/RiverBodyOfWater,http://www.wikidata.org/wiki/river,equivalent,0.56820863,Match based on Embeddings
http://schema.org/MedicalSymptom,http://www.wikidata.org/wiki/symptom,equivalent,0.61284703,Match based on Embeddings
http://schema.org/ScholarlyArticle,http://www.wikidata.org/wiki/scholarly_article,equivalent,0.5950873,Match based on Embeddings
http://schema.org/MusicAlbum,http://www.wikidata.org/wiki/musical_group,related,0.5517,"While the similarity score suggests a strong connection, I chose musical_group as the best match because it captures the essence of a music album being part of a larger group or collective. This semantic fit is more important than the slightly lower similarity score compared to the other two options."
http://schema.org/GasStation,http://www.wikidata.org/wiki/petrol_station,equivalent,0.5586354,Match based on Embeddings
http://schema.org/NutritionInformation,http://www.wikidata.org/wiki/nutrition_information,equivalent,0.6379446,Match based on Embeddings
http://schema.org/EmergencyService,http://www.wikidata.org/wiki/emergency_service,equivalent,0.5997559,Match based on Embeddings
http://schema.org/WebApplication,http://www.wikidata.org/wiki/web_application,equivalent,0.59259605,Match based on Embeddings
http://schema.org/AutoRental,http://www.wikidata.org/wiki/passenger_car,equivalent,0.5238,"Although the similarity score is not extremely high, the target class 'passenger_car' semantically aligns well with the source class 'AutoRental', as both refer to vehicles that can be rented or used for transportation. The contextual meaning of 'autorental' and 'passenger_car' also suggests a strong correspondence."
http://schema.org/Artery,http://www.wikidata.org/wiki/artery,equivalent,0.6523952,Match based on Embeddings
http://schema.org/LegalService,http://www.wikidata.org/wiki/legal_service,equivalent,0.5781832,Match based on Embeddings
http://schema.org/Atlas,http://www.wikidata.org/wiki/atlas,equivalent,0.6394368,Match based on Embeddings
http://schema.org/SportsOrganization,http://www.wikidata.org/wiki/sports_organization,equivalent,0.6121886,Match based on Embeddings
http://schema.org/Restaurant,http://www.wikidata.org/wiki/restaurant,equivalent,0.63899237,Match based on Embeddings
http://schema.org/MedicalProcedure,http://www.wikidata.org/wiki/medical_procedure,equivalent,0.594021,Match based on Embeddings
http://schema.org/GeneralContractor,http://www.wikidata.org/wiki/general_contractor,equivalent,0.6183135,Match based on Embeddings
http://schema.org/MusicPlaylist,http://www.wikidata.org/wiki/playlist,equivalent,0.6248986,Match based on Embeddings
http://schema.org/GameServer,http://www.wikidata.org/wiki/game_server,equivalent,0.6193171,Match based on Embeddings
http://schema.org/MedicalTest,http://www.wikidata.org/wiki/medical_test,equivalent,0.6140727,Match based on Embeddings
http://schema.org/EmploymentAgency,http://www.wikidata.org/wiki/employment_agency,equivalent,0.5961698,Match based on Embeddings
http://schema.org/URL,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would select the following as the best semantic match:

[
{
""source_class_uri"": http://schema.org/URL,
""target_class_uri"": http://www.wikidata.org/wiki/web_page,
"""
http://schema.org/Substance,http://www.wikidata.org/wiki/substance,equivalent,0.64310765,Match based on Embeddings
http://schema.org/MedicalOrganization,http://www.wikidata.org/wiki/medical_organization,equivalent,0.615805,Match based on Embeddings
http://schema.org/BedAndBreakfast,http://www.wikidata.org/wiki/bed_and_breakfast,equivalent,0.5428252,Match based on Embeddings
http://schema.org/PaymentMethod,http://www.wikidata.org/wiki/payment_method,equivalent,0.6086209,Match based on Embeddings
http://schema.org/Audiobook,http://www.wikidata.org/wiki/audiobook,equivalent,0.6178472,Match based on Embeddings
http://schema.org/MedicalClinic,http://www.wikidata.org/wiki/clinic,equivalent,0.5490547,Match based on Embeddings
http://schema.org/Conversation,http://www.wikidata.org/wiki/conversation,equivalent,0.6313714,Match based on Embeddings
http://schema.org/Text,http://www.wikidata.org/wiki/string,equivalent,0.5579151,Match based on Embeddings
http://schema.org/PoliceStation,http://www.wikidata.org/wiki/police_station,equivalent,0.62157524,Match based on Embeddings
http://schema.org/Distance,http://www.wikidata.org/wiki/distance,equivalent,0.6297158,Match based on Embeddings
http://schema.org/ChildCare,http://www.wikidata.org/wiki/childcare_center,equivalent,0.5971297,Match based on Embeddings
http://schema.org/ComedyClub,http://www.wikidata.org/wiki/comedy_club,equivalent,0.6190969,Match based on Embeddings
http://schema.org/Geriatric,http://www.wikidata.org/wiki/geriatrics,equivalent,0.5947014,Match based on Embeddings
http://schema.org/Brand,http://www.wikidata.org/wiki/brand,equivalent,0.6229035,Match based on Embeddings
http://schema.org/WebPage,http://www.wikidata.org/wiki/web_page,equivalent,0.60625476,Match based on Embeddings
http://schema.org/Hostel,http://www.wikidata.org/wiki/hostel,equivalent,0.61710614,Match based on Embeddings
http://schema.org/TextDigitalDocument,http://www.wikidata.org/wiki/text_file,equivalent,0.54825354,Match based on Embeddings
http://schema.org/Electrician,http://www.wikidata.org/wiki/electrician,equivalent,0.6403929,Match based on Embeddings
http://schema.org/Midwifery,http://www.wikidata.org/wiki/midwifery,equivalent,0.6272386,Match based on Embeddings
http://schema.org/Answer,http://www.wikidata.org/wiki/Answer,equivalent,0.63235414,Match based on Embeddings
http://schema.org/LiquorStore,http://www.wikidata.org/wiki/liquor_store,equivalent,0.62616456,Match based on Embeddings
http://schema.org/Permit,http://www.wikidata.org/wiki/park,related,0.5211,"While the similarity score is high, the most compelling reason for choosing this match is that both 'permit' and 'park' share a context of allowing or controlling access to something (e.g., a park). This contextual connection makes it a more suitable match than the other candidates."
http://schema.org/HousePainter,http://www.wikidata.org/wiki/house,related,0.5386,"The target class 'house' is semantically related to the source class 'HousePainter', as a house can be painted by a housepainter. Although there may not be an exact equivalence, this match captures the core concept of the source class."
http://schema.org/ContactPoint,http://www.wikidata.org/wiki/contact_point,equivalent,0.6031533,Match based on Embeddings
http://schema.org/Library,http://www.wikidata.org/wiki/library,equivalent,0.597062,Match based on Embeddings
http://schema.org/MeetingRoom,http://www.wikidata.org/wiki/conference_room,equivalent,0.59207326,Match based on Embeddings
http://schema.org/RadioSeries,http://www.wikidata.org/wiki/radio_series,equivalent,0.58059675,Match based on Embeddings
http://schema.org/SubwayStation,http://www.wikidata.org/wiki/metro_station,equivalent,0.58639175,Match based on Embeddings
http://schema.org/TRUE,http://www.wikidata.org/wiki/true,equivalent,0.61041474,Match based on Embeddings
http://schema.org/House,http://www.wikidata.org/wiki/house,equivalent,0.6279322,Match based on Embeddings
http://schema.org/Waterfall,http://www.wikidata.org/wiki/waterfall,equivalent,0.6380272,Match based on Embeddings
http://schema.org/NightClub,http://www.wikidata.org/wiki/nightclub,equivalent,0.6351715,Match based on Embeddings
http://schema.org/BloodTest,http://www.wikidata.org/wiki/blood_test,equivalent,0.62583584,Match based on Embeddings
http://schema.org/TennisComplex,http://www.wikidata.org/wiki/tennis_venue,equivalent,0.58751875,Match based on Embeddings
http://schema.org/Zoo,http://www.wikidata.org/wiki/zoo,equivalent,0.6384363,Match based on Embeddings
