source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Food_synthesizer,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I will analyze the source class and its candidate target class matches to select the best semantic match. Here's my response:

[
{
""source_class_uri"": http://dbkwik."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Velocity,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Velocity,equivalent,0.6199315,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_T%27Acog,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_T%27Acog,equivalent,0.59935087,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Theta_Cygni_XII,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Theta_Cygni_XII,equivalent,0.6441379,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kurill_Prime,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kurill_Prime,equivalent,0.6310181,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Long-term_Medical_Holographic_program,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Long-term_Medical_Holographic_program,equivalent,0.667815,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Engineer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Engineer,equivalent,0.6203573,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Erewon_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Erewon_class,equivalent,0.63581747,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Graviton_pulse,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Graviton_pulse,equivalent,0.64646035,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sabotage,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sabotage,equivalent,0.632027,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Reporter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Reporter,equivalent,0.6162216,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Veridian_III,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Veridian_III,equivalent,0.6166791,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/founded,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would recommend the following match:

[
{
""source_class_uri"": http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/founded,
""target_class_uri"": http://"
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vulcan_ranks,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vulcan_ranks,equivalent,0.6462787,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_152,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_152,equivalent,0.64210397,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Stardate,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Stardate,equivalent,0.63249475,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/date,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/date,equivalent,0.62871045,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Pagh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_Pagh,equivalent,0.60827273,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ultritium_concussion_shell,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ultritium_concussion_shell,equivalent,0.66111356,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Perseus_Arm,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Perseus_Arm,equivalent,0.63556385,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cell_(organization),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cell_(group),equivalent,0.5732727,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Juhraya,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Juhraya,equivalent,0.59837115,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Morgan_Bateson,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Morgan_Bateson,equivalent,0.62349486,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/PADD,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/PADD,equivalent,0.61474866,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christmas,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christmas,equivalent,0.63445675,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Orion,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Orion,equivalent,0.6279211,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Taitt,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would recommend the following:

```
[
  {
    ""source_class_uri"": http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Taitt,
    ""target_class_uri"": h"
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Senator,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Senator,equivalent,0.62312466,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Intrepid_(NCC-38907),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Intrepid_(NCC-38907),equivalent,0.6593745,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Radio_silence,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Radio_silence,equivalent,0.6370245,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/result,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/result,equivalent,0.61064845,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Andorian,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Andorian,equivalent,0.60527074,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Ulysses,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Ulysses_(NCC-66808),equivalent,0.5865012,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/California,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/California,equivalent,0.6248064,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Code_47,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Code_47,equivalent,0.5981105,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tasmeen,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tasmeen,equivalent,0.59323686,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Class_D,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/D%27Kora_class,equivalent,0.56,"The semantic similarity score is relatively high, and considering the context, both classes refer to a specific type of class (D or D'Kora). This suggests an equivalent relationship between the two."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Europe,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Europe,equivalent,0.62127036,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Admiral,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Admiral,equivalent,0.6252391,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Suliban,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Suliban,equivalent,0.60000414,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Computer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Computer,equivalent,0.64111036,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Federation-Tzenkethi_border,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Federation-Tzenkethi_border,equivalent,0.64033306,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starfleet_Command,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Command,equivalent,0.63526267,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Harry_Kim,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Harry_Kim,equivalent,0.6087972,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Continent,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Continent,equivalent,0.6276176,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Peter_Kirk,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Peter_Kirk,equivalent,0.6211168,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vulcan,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vulcan,equivalent,0.61197495,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Miles_O%27Brien_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Miles_O%27Brien_(mirror),equivalent,0.6408994,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Helen_Noel,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Helen_Noel,equivalent,0.5964976,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Coup_d%27état,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Coup_d%27état,equivalent,0.61784685,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Soup,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Soup,equivalent,0.6232757,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Coaxial_warp_drive,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Coaxial_warp_drive,equivalent,0.6502964,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sherman%27s_Planet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sherman%27s_Planet,equivalent,0.6395223,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ninth_Fleet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Ninth_Fleet,equivalent,0.61783373,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Time,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Time,equivalent,0.62949294,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Moscow,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Moscow,equivalent,0.6258871,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dukat,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Dukat,equivalent,0.60697174,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Isolation_suit,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Isolation_suit,equivalent,0.63331234,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/T-Rogoran,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/T-Rogoran,equivalent,0.6034953,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cloaking_device,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cloaking_device,equivalent,0.6332757,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Saratoga_(NCC-31911),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Saratoga_(NCC-31911),equivalent,0.65023124,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tug,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tug,equivalent,0.63238186,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Advanced_Tactical_Training,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Advanced_Tactical_Training_Program,equivalent,0.6147438,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vorta,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vorta,equivalent,0.60511154,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/ShiKahr,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kor,equivalent,0.5218,"Although the similarity scores are close, Kor is a more specific and concrete concept in the Star Trek universe, which aligns with the context of ShiKahr as a city on the planet Vulcan. This match also considers the contextual meaning of both classes, making it the most appropriate choice."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bartender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bartender,equivalent,0.64178747,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Impulse_drive,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Impulse_drive,equivalent,0.6277447,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Launch_bay,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Launch_bay,equivalent,0.62548167,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bajoran_system,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bajoran_system,equivalent,0.61365503,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pirate,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Pirate,equivalent,0.60687524,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike_(mirror),equivalent,0.64510274,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Blue_alert,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Blue_alert,equivalent,0.63632613,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Light_cruiser,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Light_cruiser,equivalent,0.63849944,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Korinas,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Korinas,equivalent,0.60426325,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Hologram,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Hologram,equivalent,0.63453656,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Buran_(NCC-57580),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Buran_(NCC-57580),equivalent,0.65523934,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Auto-destruct,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Auto-destruct,equivalent,0.6353352,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/William_T._Riker,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/William_T._Riker,equivalent,0.6114444,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Julian_Bashir,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Julian_Bashir,equivalent,0.60698754,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Massachusetts,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Massachusetts,equivalent,0.6230946,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Denobulan,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Denobulan,equivalent,0.62587816,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sculpture,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sculpture,equivalent,0.61488795,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Orinoco,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Orinoco,equivalent,0.63189036,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nurse,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nurse,equivalent,0.62487197,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Commander,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Commander,equivalent,0.6211562,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Columbia,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/SS_Columbia,equivalent,0.5412,"The high similarity score (0.5412) and the fact that both classes share the same context ('class') strongly suggest an equivalent relationship between 'Columbia' in the Memory Alpha namespace and 'SS Columbia' in the ST Expanded namespace. Both contexts are related to Star Trek, which reinforces the notion of equivalence."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/SS_Botany_Bay,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/SS_Botany_Bay,equivalent,0.6529652,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Deep_Space_5,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Deep_Space_5,equivalent,0.6364205,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sanders_(Captain),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sanders_(Captain),equivalent,0.65060556,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Worf,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Worf,equivalent,0.6191732,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Soccer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Football_(soccer),equivalent,0.5950959,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kent_State_University,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kent_State_University,equivalent,0.62183416,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/class/ent,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/class/ent,equivalent,0.59718305,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Daystrom_Institute,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Daystrom_Institute,equivalent,0.6236379,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Combadge,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Combadge,equivalent,0.6216403,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robert_April,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Robert_April,equivalent,0.59555423,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Minefield,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Minefield,equivalent,0.6205744,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Great_House,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Great_House,equivalent,0.6282592,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mirror_universe,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Mirror_universe,equivalent,0.64116305,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Rigel,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Rigel,equivalent,0.6105026,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Borg_tactical_cube,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Borg_tactical_cube,equivalent,0.64422023,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kemocite,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kemocite,equivalent,0.6170575,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Styles,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Styles,equivalent,0.6084076,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Corsair,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Corsair,equivalent,0.61772865,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/892-IV,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Delta_IV,equivalent,0.5131,"The semantic similarity score is high, indicating a strong match between the two concepts. The context also supports this match, as both are related to spacecraft or space exploration missions (Delta IV being a rocket launch vehicle and 892-IV possibly referring to a mission number). This combination of contextual meaning and numerical similarity makes Delta IV the best semantic match for the source class."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Antimatter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Antimatter,equivalent,0.6241813,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Garbage_scow,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Garbage_scow,equivalent,0.6425289,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cold_Station_12,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cold_Station_12,equivalent,0.6341489,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jupiter_Station,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jupiter_Station,equivalent,0.61058164,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Utopia_Planitia_Fleet_Yards,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Utopia_Planitia_Fleet_Yards,equivalent,0.66374254,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Third_Fleet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Third_Fleet,equivalent,0.6135214,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Norway_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Norway_class,equivalent,0.63528425,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Teplan_blight,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Teplan_blight,equivalent,0.63227224,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christchurch,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christchurch,equivalent,0.6336993,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_T%27Ong,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_T%27Ong,equivalent,0.59140086,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Benzenite,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Benzenite,equivalent,0.628943,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bruce_Maddox,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bruce_Maddox,equivalent,0.6092248,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sargon%27s_species,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I recommend the following best semantic match for the source class:

[
{
""source_class_uri"": http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sargon%"
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Eugenics_Wars,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Eugenics_Wars,equivalent,0.6576354,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Los_Angeles,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Los_Angeles,equivalent,0.6305158,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Communications_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Communications_officer,equivalent,0.64580864,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Enterprise_(CV-6),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Enterprise_(CV-6),equivalent,0.6511022,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tycho_City,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tycho_City,equivalent,0.63610566,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/President_of_the_United_States,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/President_of_the_United_States,equivalent,0.64989287,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Milky_Way_Galaxy,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Milky_Way_Galaxy,equivalent,0.643609,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Salva_II,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Salva_II,equivalent,0.6030999,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Commanding_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Commanding_officer,equivalent,0.63866514,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Constellation_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Constellation_class,equivalent,0.6313511,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Orb_of_Time,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Orb_of_Time,equivalent,0.6417017,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Battle_of_the_Omarion_Nebula,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Battle_of_the_Omarion_Nebula,equivalent,0.67099965,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Leslie,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Leslie_(Lieutenant),equivalent,0.5413,"While the first match has a slightly higher similarity score, it is unclear whether Leslie Wong and the source class 'Leslie' refer to the same entity. The second match, however, refers to a specific character named Leslie (Lieutenant), which aligns well with the context of the source class. Considering both numerical similarity and contextual meaning, I believe this match is the most suitable."
