source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://mouse.owl#MA_0000610,http://human.owl#NCI_C52755,equivalent,0.5409425,Match based on Embeddings
http://mouse.owl#MA_0000235,http://human.owl#NCI_C49601,equivalent,0.54627365,Match based on Embeddings
http://mouse.owl#MA_0000713,http://human.owl#NCI_C49318,equivalent,0.5679513,Match based on Embeddings
http://mouse.owl#MA_0001185,http://human.owl#NCI_C33227,equivalent,0.4784,"The target class 'osseous_labyrinth' has a high similarity score and is semantically equivalent to the source class 'osseus labyrinth vestibule'. Both classes refer to a specific structure in the ear, with 'labyrinth' being a key term that indicates their equivalence."
http://mouse.owl#MA_0002348,http://human.owl#NCI_C52971,equivalent,0.5502714,Match based on Embeddings
http://mouse.owl#MA_0002079,http://human.owl#NCI_C52685,equivalent,0.54979455,Match based on Embeddings
http://mouse.owl#MA_0000630,http://human.owl#NCI_C52753,equivalent,0.5144657,Match based on Embeddings
http://mouse.owl#MA_0002035,http://human.owl#NCI_C12778,equivalent,0.5303988,Match based on Embeddings
http://mouse.owl#MA_0002502,http://human.owl#NCI_C13325,equivalent,0.5005974,Match based on Embeddings
http://mouse.owl#MA_0002559,http://human.owl#NCI_C12258,equivalent,0.5222566,Match based on Embeddings
http://mouse.owl#MA_0000052,http://human.owl#NCI_C32974,equivalent,0.488,"The target class 'leg' is semantically equivalent to the source class 'upper leg'. Both classes refer to a body part in the lower extremity, and their contexts match well. Although there are other candidate matches with slightly higher similarity scores, the semantic fit between the contexts of these two classes makes them the best match."
http://mouse.owl#MA_0000099,http://human.owl#NCI_C13005,equivalent,0.5341936,Match based on Embeddings
http://mouse.owl#MA_0002185,http://human.owl#NCI_C53057,equivalent,0.5402495,Match based on Embeddings
http://mouse.owl#MA_0001951,http://human.owl#NCI_C12715,equivalent,0.5566808,Match based on Embeddings
http://mouse.owl#MA_0001169,http://human.owl#NCI_C52814,equivalent,0.54700005,Match based on Embeddings
http://mouse.owl#MA_0002512,http://human.owl#NCI_C13321,equivalent,0.5050466,Match based on Embeddings
http://mouse.owl#MA_0001366,http://human.owl#NCI_C52794,equivalent,0.5587976,Match based on Embeddings
http://mouse.owl#MA_0002488,http://human.owl#NCI_C33273,equivalent,0.5002367,Match based on Embeddings
http://mouse.owl#MA_0000261,http://human.owl#NCI_C12401,equivalent,0.5140255,Match based on Embeddings
http://mouse.owl#MA_0001402,http://human.owl#NCI_C52766,equivalent,0.51502895,Match based on Embeddings
http://mouse.owl#MA_0000119,http://human.owl#NCI_C12397,equivalent,0.5410245,Match based on Embeddings
http://mouse.owl#MA_0001778,http://human.owl#NCI_C49252,equivalent,0.5445116,Match based on Embeddings
http://mouse.owl#MA_0001855,http://human.owl#NCI_C49303,equivalent,0.5554875,Match based on Embeddings
http://mouse.owl#MA_0001963,http://human.owl#NCI_C32729,equivalent,0.52838117,Match based on Embeddings
http://mouse.owl#MA_0000290,http://human.owl#NCI_C49477,equivalent,0.5338733,Match based on Embeddings
http://mouse.owl#MA_0002309,http://human.owl#NCI_C52560,equivalent,0.5481121,Match based on Embeddings
http://mouse.owl#MA_0001392,http://human.owl#NCI_C52774,equivalent,0.5583218,Match based on Embeddings
http://mouse.owl#MA_0002539,http://human.owl#NCI_C13280,equivalent,0.5277924,Match based on Embeddings
http://mouse.owl#MA_0001457,http://human.owl#NCI_C12852,equivalent,0.5424,"The target class URI http://human.owl#NCI_C12852 has the most similar label ('vertebral_body') and relevant subclass relationships ('skeletal_system_part', 'body_part') to the source class, making it the best semantic match considering both context and score."
http://mouse.owl#MA_0001280,http://human.owl#NCI_C32945,equivalent,0.5169134,Match based on Embeddings
http://mouse.owl#MA_0001389,http://human.owl#NCI_C52777,equivalent,0.56066865,Match based on Embeddings
http://mouse.owl#MA_0000641,http://human.owl#NCI_C52751,equivalent,0.53839743,Match based on Embeddings
http://mouse.owl#MA_0000228,http://human.owl#NCI_C12768,equivalent,0.5369596,Match based on Embeddings
http://mouse.owl#MA_0002452,http://human.owl#NCI_C33519,equivalent,0.5139,"The similarity score is relatively high, and both source and target classes are related to sebaceous glands. The contextual meanings align well, with the source class referring to an eye sebaceous gland and the target class simply labeled as 'sebaceous_gland'. Considering both context and score, this match appears to be the most appropriate."
http://mouse.owl#MA_0000173,http://human.owl#NCI_C12458,equivalent,0.52538514,Match based on Embeddings
http://mouse.owl#MA_0001224,http://human.owl#NCI_C49308,equivalent,0.56424826,Match based on Embeddings
http://mouse.owl#MA_0001349,http://human.owl#NCI_C33162,equivalent,0.45969313,Match based on Embeddings
http://mouse.owl#MA_0000438,http://human.owl#NCI_C12284,equivalent,0.5352138,Match based on Embeddings
http://mouse.owl#MA_0001167,http://human.owl#NCI_C52816,equivalent,0.55662376,Match based on Embeddings
http://mouse.owl#MA_0001364,http://human.owl#NCI_C52796,equivalent,0.5514387,Match based on Embeddings
http://mouse.owl#MA_0000245,http://human.owl#NCI_C33871,equivalent,0.5411736,Match based on Embeddings
http://mouse.owl#MA_0000325,http://human.owl#NCI_C12415,equivalent,0.4431,"The target class 'kidney' has the highest semantic fit with the source class 'renal/urinary system'. Although the similarity score is not extremely high, the contextual meaning of both classes align well. The 'kidney' class also matches the organ-level context mentioned in the source class's description."
http://mouse.owl#MA_0002380,http://human.owl#NCI_C53016,equivalent,0.5553145,Match based on Embeddings
http://mouse.owl#MA_0000018,http://human.owl#NCI_C12788,equivalent,0.51295555,Match based on Embeddings
http://mouse.owl#MA_0001622,http://human.owl#NCI_C32582,equivalent,0.53654754,Match based on Embeddings
http://mouse.owl#MA_0002439,http://human.owl#NCI_C13050,equivalent,0.54945654,Match based on Embeddings
http://mouse.owl#MA_0002394,http://human.owl#NCI_C53078,equivalent,0.5534118,Match based on Embeddings
http://mouse.owl#MA_0002013,http://human.owl#NCI_C52992,equivalent,0.5504783,Match based on Embeddings
http://mouse.owl#MA_0000038,http://human.owl#NCI_C25203,equivalent,0.5235088,Match based on Embeddings
http://mouse.owl#MA_0002399,http://human.owl#NCI_C33812,equivalent,0.45865142,Match based on Embeddings
http://mouse.owl#MA_0000919,http://human.owl#NCI_C12221,equivalent,0.51617825,Match based on Embeddings
http://mouse.owl#MA_0001567,http://human.owl#NCI_C49222,equivalent,0.5325888,Match based on Embeddings
http://mouse.owl#MA_0000012,http://human.owl#NCI_C12705,equivalent,0.5389298,Match based on Embeddings
http://mouse.owl#MA_0000707,http://human.owl#NCI_C49194,equivalent,0.55570537,Match based on Embeddings
http://mouse.owl#MA_0002087,http://human.owl#NCI_C12883,equivalent,0.5566408,Match based on Embeddings
http://mouse.owl#MA_0002358,http://human.owl#NCI_C33420,equivalent,0.5212144,Match based on Embeddings
http://mouse.owl#MA_0002477,http://human.owl#NCI_C12230,equivalent,0.5064905,Match based on Embeddings
http://mouse.owl#MA_0000371,http://human.owl#NCI_C12948,more general,0.439,"Although the similarity score is not extremely high, I chose this match because it's the most semantically related to the source class 'kidney collecting duct'. The target class 'duct' is a broad category that encompasses kidney collecting ducts, and its context aligns well with the source. A slightly lower score is acceptable given the strong contextual connection."
http://mouse.owl#MA_0000430,http://human.owl#NCI_C12286,equivalent,0.5536105,Match based on Embeddings
http://mouse.owl#MA_0002354,http://human.owl#NCI_C33284,equivalent,0.54590654,Match based on Embeddings
http://mouse.owl#MA_0000904,http://human.owl#NCI_C52713,equivalent,0.55396575,Match based on Embeddings
http://mouse.owl#MA_0001938,http://human.owl#NCI_C52851,equivalent,0.5243246,Match based on Embeddings
http://mouse.owl#MA_0000377,http://human.owl#NCI_C49274,equivalent,0.5384624,Match based on Embeddings
http://mouse.owl#MA_0002541,http://human.owl#NCI_C32276,equivalent,0.5335791,Match based on Embeddings
http://mouse.owl#MA_0001140,http://human.owl#NCI_C52831,equivalent,0.54720163,Match based on Embeddings
http://mouse.owl#MA_0002563,http://human.owl#NCI_C12704,equivalent,0.54565877,Match based on Embeddings
http://mouse.owl#MA_0000706,http://human.owl#NCI_C49193,equivalent,0.51329875,Match based on Embeddings
http://mouse.owl#MA_0002155,http://human.owl#NCI_C32094,equivalent,0.54097104,Match based on Embeddings
http://mouse.owl#MA_0001444,http://human.owl#NCI_C12798,equivalent,0.5458,"The target class has a label that matches the source context's label, and both share a common superclass 'vertebra'. The similarity score is high, indicating a strong match. Given the equivalence in labels and contexts, we can confidently say this is the best semantic match."
http://mouse.owl#MA_0002543,http://human.owl#NCI_C32505,equivalent,0.53632057,Match based on Embeddings
http://mouse.owl#MA_0001659,http://human.owl#NCI_C32683,equivalent,0.52566165,Match based on Embeddings
http://mouse.owl#MA_0000457,http://human.owl#NCI_C52837,equivalent,0.53221816,Match based on Embeddings
http://mouse.owl#MA_0002178,http://human.owl#NCI_C32782,equivalent,0.55250376,Match based on Embeddings
http://mouse.owl#MA_0000732,http://human.owl#NCI_C49599,equivalent,0.4449644,Match based on Embeddings
http://mouse.owl#MA_0000067,http://human.owl#NCI_C12814,equivalent,0.52764827,Match based on Embeddings
http://mouse.owl#MA_0000302,http://human.owl#NCI_C12751,equivalent,0.5535548,Match based on Embeddings
http://mouse.owl#MA_0000121,http://human.owl#NCI_C12393,equivalent,0.5347,"The target class 'pancreas' has the highest similarity score and is semantically equivalent to the source class 'pancreas body'. Both classes refer to a specific organ in the human or mouse anatomy, respectively."
http://mouse.owl#MA_0000421,http://human.owl#NCI_C49473,equivalent,0.4855881,Match based on Embeddings
http://mouse.owl#MA_0002175,http://human.owl#NCI_C33072,equivalent,0.56197065,Match based on Embeddings
http://mouse.owl#MA_0002222,http://human.owl#NCI_C53121,equivalent,0.54028606,Match based on Embeddings
http://mouse.owl#MA_0001737,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would recommend the following best semantic match for the source class:

[
{
""source_class_uri"": http://mouse.owl#MA_0001737,
""target_class_uri"": http://human.owl#"
http://mouse.owl#MA_0000995,http://human.owl#NCI_C49141,equivalent,0.5487774,Match based on Embeddings
http://mouse.owl#MA_0000262,http://human.owl#NCI_C12667,equivalent,0.5387893,Match based on Embeddings
http://mouse.owl#MA_0001988,http://human.owl#NCI_C52948,equivalent,0.5589909,Match based on Embeddings
http://mouse.owl#MA_0001472,http://human.owl#NCI_C12790,equivalent,0.5456916,Match based on Embeddings
http://mouse.owl#MA_0000176,http://human.owl#NCI_C12399,equivalent,0.5512809,Match based on Embeddings
http://mouse.owl#MA_0001415,http://human.owl#NCI_C52727,equivalent,0.51585585,Match based on Embeddings
http://mouse.owl#MA_0001595,http://human.owl#NCI_C32644,equivalent,0.5530373,Match based on Embeddings
http://mouse.owl#MA_0002722,http://human.owl#NCI_C32086,equivalent,0.5351203,Match based on Embeddings
http://mouse.owl#MA_0000751,http://human.owl#NCI_C49260,equivalent,0.5291429,Match based on Embeddings
http://mouse.owl#MA_0000709,http://human.owl#NCI_C13053,equivalent,0.5430389,Match based on Embeddings
http://mouse.owl#MA_0000961,http://human.owl#NCI_C32309,equivalent,0.5755655,Match based on Embeddings
http://mouse.owl#MA_0001028,http://human.owl#NCI_C12807,equivalent,0.53414506,Match based on Embeddings
http://mouse.owl#MA_0000487,http://human.owl#NCI_C32144,equivalent,0.54593164,Match based on Embeddings
http://mouse.owl#MA_0002411,http://human.owl#NCI_C12957,equivalent,0.53882754,Match based on Embeddings
http://mouse.owl#MA_0002450,http://human.owl#NCI_C13236,equivalent,0.5098566,Match based on Embeddings
http://mouse.owl#MA_0001765,http://human.owl#NCI_C49247,equivalent,0.56280994,Match based on Embeddings
http://mouse.owl#MA_0002119,http://human.owl#NCI_C52688,equivalent,0.5540136,Match based on Embeddings
http://mouse.owl#MA_0002048,http://human.owl#NCI_C53000,equivalent,0.5225038,Match based on Embeddings
http://mouse.owl#MA_0001361,http://human.owl#NCI_C12800,equivalent,0.5265658,Match based on Embeddings
http://mouse.owl#MA_0002743,http://human.owl#NCI_C33356,equivalent,0.5165063,Match based on Embeddings
http://mouse.owl#MA_0000465,http://human.owl#NCI_C52839,equivalent,0.52067995,Match based on Embeddings
http://mouse.owl#MA_0001694,http://human.owl#NCI_C48939,equivalent,0.5226337,Match based on Embeddings
http://mouse.owl#MA_0001909,http://human.owl#NCI_C49792,equivalent,0.53798085,Match based on Embeddings
http://mouse.owl#MA_0002417,http://human.owl#NCI_C49268,equivalent,0.5403386,Match based on Embeddings
http://mouse.owl#MA_0002285,http://human.owl#NCI_C52901,equivalent,0.55555433,Match based on Embeddings
http://mouse.owl#MA_0001706,http://human.owl#NCI_C49265,equivalent,0.5375964,Match based on Embeddings
http://mouse.owl#MA_0000984,http://human.owl#NCI_C49230,equivalent,0.579449,Match based on Embeddings
http://mouse.owl#MA_0000775,http://human.owl#NCI_C33250,equivalent,0.5694255,Match based on Embeddings
http://mouse.owl#MA_0001324,http://human.owl#NCI_C49261,equivalent,0.5581723,Match based on Embeddings
http://mouse.owl#MA_0001558,http://human.owl#NCI_C33571,equivalent,0.4658,"This match is the most suitable as it shares a similar label 'small_intestine' and has a more specific context, including 'serosal_surface', which aligns well with the source class's label 'small intestine serosa'. Although the similarity score is not the highest, the semantic fit between contexts is strong enough to justify this match."
http://mouse.owl#MA_0000745,http://human.owl#NCI_C33032,equivalent,0.5128794,Match based on Embeddings
http://mouse.owl#MA_0002510,http://human.owl#NCI_C32589,equivalent,0.50488555,Match based on Embeddings
http://mouse.owl#MA_0000705,http://human.owl#NCI_C49192,equivalent,0.56845945,Match based on Embeddings
http://mouse.owl#MA_0001629,http://human.owl#NCI_C43616,equivalent,0.5451396,Match based on Embeddings
http://mouse.owl#MA_0001539,http://human.owl#NCI_C49243,equivalent,0.49897566,Match based on Embeddings
http://mouse.owl#MA_0000901,http://human.owl#NCI_C32386,equivalent,0.5027,"The target class NCI_C32386 has a high numerical similarity score and shares the same context label 'cortical layer v' with the source class. This suggests that both classes refer to the same concept, making them equivalent."
http://mouse.owl#MA_0000895,http://human.owl#NCI_C12452,equivalent,0.4861095,Match based on Embeddings
http://mouse.owl#MA_0001650,http://human.owl#NCI_C32385,equivalent,0.5343768,Match based on Embeddings
http://mouse.owl#MA_0002696,http://human.owl#NCI_C33573,equivalent,0.464,"The target class 'small_intestinal_wall_tissue' (http://human.owl#NCI_C33573) has the highest contextual similarity to the source class, considering its label and subclass relationships in both ontologies. Although it does not have an exact equivalent label, the context of being a type of tissue with a specific location in the gastrointestinal system aligns well with the source class's description as the small intestine wall."
http://mouse.owl#MA_0002522,http://human.owl#NCI_C13277,equivalent,0.54777086,Match based on Embeddings
http://mouse.owl#MA_0000269,http://human.owl#NCI_C52803,equivalent,0.54670924,Match based on Embeddings
http://mouse.owl#MA_0001960,http://human.owl#NCI_C52856,equivalent,0.56241274,Match based on Embeddings
http://mouse.owl#MA_0002494,http://human.owl#NCI_C32732,equivalent,0.49662647,Match based on Embeddings
http://mouse.owl#MA_0001326,http://human.owl#NCI_C49262,equivalent,0.5353,"The target class NCI_C49262 has a similar label ('nasal_cavity_respiratory_epithelium') and subclassOf relationships with 'nasal_cavity_epithelium' and 'epithelium', which closely match the source context. Although NCI_C49261 has a slightly higher similarity score, its target context does not perfectly align with the source's focus on respiratory epithelium in the nasal cavity."
http://mouse.owl#MA_0002046,http://human.owl#NCI_C32972,equivalent,0.5610798,Match based on Embeddings
http://mouse.owl#MA_0002011,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on both numerical similarity score and semantic fit between contexts, I recommend the following:

[
{
""source_class_uri"": http://mouse.owl#MA_0002011,
""target_class_uri"": http://human.owl#NCI_C3"
http://mouse.owl#MA_0002605,http://human.owl#NCI_C32685,equivalent,0.4277,"While the similarity score is not extremely high, the contextual meaning of both classes aligns well. Both 'glomerular parietal epithelium' (source) and 'glomerular_mesangial_cell' (target) refer to cell types in the kidney, with the target class being a specific type of glomerular cell. Given the similarity score is relatively high, I consider this match equivalent, as it accurately captures the semantic meaning of both classes."
http://mouse.owl#MA_0000073,http://human.owl#NCI_C12728,equivalent,0.5451166,Match based on Embeddings
http://mouse.owl#MA_0002501,http://human.owl#NCI_C13356,equivalent,0.4674294,Match based on Embeddings
http://mouse.owl#MA_0000582,http://human.owl#NCI_C52757,equivalent,0.5317008,Match based on Embeddings
http://mouse.owl#MA_0000152,http://human.owl#NCI_C12701,equivalent,0.5143334,Match based on Embeddings
http://mouse.owl#MA_0000106,http://human.owl#NCI_C32391,equivalent,0.5595549,Match based on Embeddings
http://mouse.owl#MA_0001669,http://human.owl#NCI_C33417,equivalent,0.4889,"The target class 'proximal_convoluted_tube' has the most similar label and contextual meaning to the source class 'proximal convoluted tubule'. Although the similarity score is not the highest, it is semantically more appropriate considering that the source and target classes have very similar contexts and labels."
http://mouse.owl#MA_0002057,http://human.owl#NCI_C52736,equivalent,0.55722904,Match based on Embeddings
http://mouse.owl#MA_0002412,http://human.owl#NCI_C12231,equivalent,0.5221524,Match based on Embeddings
http://mouse.owl#MA_0000185,http://human.owl#NCI_C12443,equivalent,0.4957271,Match based on Embeddings
http://mouse.owl#MA_0000019,http://human.owl#NCI_C12919,more general,0.47,"The target class 'organ system' is a more general concept than the source class 'visceral organ system', as it encompasses not only visceral organs but also other types of organs and systems. The high similarity score (0.4700) further supports this match, indicating that the two classes share significant semantic similarities."
http://mouse.owl#MA_0001339,http://human.owl#NCI_C12855,equivalent,0.45354435,Match based on Embeddings
http://mouse.owl#MA_0002497,http://human.owl#NCI_C33309,equivalent,0.5269154,Match based on Embeddings
http://mouse.owl#MA_0001767,http://human.owl#NCI_C49244,equivalent,0.53616434,Match based on Embeddings
http://mouse.owl#MA_0000058,http://human.owl#NCI_C33889,equivalent,0.43076852,Match based on Embeddings
http://mouse.owl#MA_0001616,http://human.owl#NCI_C12261,equivalent,0.46162182,Match based on Embeddings
http://mouse.owl#MA_0002144,http://human.owl#NCI_C32560,equivalent,0.5603475,Match based on Embeddings
http://mouse.owl#MA_0002183,http://human.owl#NCI_C53056,equivalent,0.5454962,Match based on Embeddings
http://mouse.owl#MA_0002678,http://human.owl#NCI_C32604,equivalent,0.5198079,Match based on Embeddings
http://mouse.owl#MA_0002682,http://human.owl#NCI_C12389,equivalent,0.4779,"The target class http://human.owl#NCI_C12389 has a high similarity score (0.4779) and is semantically equivalent to the source class, considering both classes are related to the esophagus."
http://mouse.owl#MA_0001688,http://human.owl#NCI_C49311,equivalent,0.53677005,Match based on Embeddings
http://mouse.owl#MA_0001273,http://human.owl#NCI_C12678,equivalent,0.54413486,Match based on Embeddings
http://mouse.owl#MA_0000355,http://human.owl#NCI_C32421,equivalent,0.5286832,Match based on Embeddings
http://mouse.owl#MA_0002131,http://human.owl#NCI_C12879,equivalent,0.4954081,Match based on Embeddings
http://mouse.owl#MA_0001974,http://human.owl#NCI_C32845,equivalent,0.54760325,Match based on Embeddings
http://mouse.owl#MA_0000330,http://human.owl#NCI_C12375,equivalent,0.5209669,Match based on Embeddings
http://mouse.owl#MA_0001849,http://human.owl#NCI_C33486,equivalent,0.53985494,Match based on Embeddings
http://mouse.owl#MA_0000108,http://human.owl#NCI_C32599,equivalent,0.53642875,Match based on Embeddings
http://mouse.owl#MA_0001159,http://human.owl#NCI_C52829,equivalent,0.5698308,Match based on Embeddings
http://mouse.owl#MA_0000141,http://human.owl#NCI_C12432,equivalent,0.5391266,Match based on Embeddings
http://mouse.owl#MA_0001442,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the given information, I would select the best semantic match for the source class as follows:

[
{
""source_class_uri"": http://mouse.owl#MA_0001442,
""target_class_uri"": http://human.owl#NCI_C"
http://mouse.owl#MA_0000150,http://human.owl#NCI_C33712,equivalent,0.56027573,Match based on Embeddings
http://mouse.owl#MA_0000397,http://human.owl#NCI_C12328,equivalent,0.527145,Match based on Embeddings
http://mouse.owl#MA_0000109,http://human.owl#NCI_C32746,equivalent,0.5655977,Match based on Embeddings
http://mouse.owl#MA_0001130,http://human.owl#NCI_C12350,equivalent,0.5273733,Match based on Embeddings
http://mouse.owl#MA_0000268,http://human.owl#NCI_C12713,equivalent,0.53968406,Match based on Embeddings
http://mouse.owl#MA_0001334,http://human.owl#NCI_C52834,related,0.3288,"Although the numerical similarity score is not extremely high, the semantic fit between the contexts of 'xiphisternum' in mice and 'hand_digit_1' in humans suggests a relatedness relationship. The fact that both refer to fingers or digits supports this interpretation."
http://mouse.owl#MA_0002294,http://human.owl#NCI_C52917,equivalent,0.53954655,Match based on Embeddings
http://mouse.owl#MA_0000006,http://human.owl#NCI_C12418,equivalent,0.5025362,Match based on Embeddings
http://mouse.owl#MA_0001928,http://human.owl#NCI_C33473,equivalent,0.54688525,Match based on Embeddings
http://mouse.owl#MA_0000455,http://human.owl#NCI_C52835,equivalent,0.5311671,Match based on Embeddings
http://mouse.owl#MA_0001554,http://human.owl#NCI_C49297,equivalent,0.5465098,Match based on Embeddings
http://mouse.owl#MA_0001105,http://human.owl#NCI_C12808,equivalent,0.5338441,Match based on Embeddings
http://mouse.owl#MA_0000092,http://human.owl#NCI_C12871,equivalent,0.5499443,Match based on Embeddings
http://mouse.owl#MA_0000950,http://human.owl#NCI_C12444,equivalent,0.5231,"The target class 'hippocampus' has a high similarity score (0.5231) and is semantically equivalent to the source class 'hippocampus ca1'. Both classes are related to brain regions, and their labels match in terms of context."
http://mouse.owl#MA_0000285,http://human.owl#NCI_C33160,equivalent,0.54094106,Match based on Embeddings
http://mouse.owl#MA_0001068,http://human.owl#NCI_C53073,related,0.3832,"While the similarity score is not extremely high, the target class 'vastus_lateralis' shares a common theme with the source class 'superior colliculus', both being part of the musculoskeletal system. The contextual meaning suggests that they are related but not equivalent."
http://mouse.owl#MA_0001113,http://human.owl#NCI_C12348,equivalent,0.5006769,Match based on Embeddings
http://mouse.owl#MA_0002647,http://human.owl#NCI_C33091,equivalent,0.5306194,Match based on Embeddings
http://mouse.owl#MA_0000025,http://human.owl#NCI_C12429,equivalent,0.3524,"The top candidate match has a high similarity score (0.3524) and is semantically equivalent to the source class 'forelimb'. Both classes are subclasses of 'anatomic region' and 'limb', indicating that they share similar meanings and contexts."
http://mouse.owl#MA_0001323,http://human.owl#NCI_C32856,equivalent,0.3908031,Match based on Embeddings
http://mouse.owl#MA_0002616,http://human.owl#NCI_C33458,equivalent,0.3855,"The semantic match between the source class 'kidney interstitium' and the target class 'renal_interstitial_cell' is equivalent because both classes describe a specific type of cell in the kidney. The context of both classes also align well, as they are both related to the kidney organ."
http://mouse.owl#MA_0000155,http://human.owl#NCI_C32705,equivalent,0.45589912,Match based on Embeddings
http://mouse.owl#MA_0001945,http://human.owl#NCI_C52983,equivalent,0.55184495,Match based on Embeddings
http://mouse.owl#MA_0002680,http://human.owl#NCI_C32538,equivalent,0.5195624,Match based on Embeddings
http://mouse.owl#MA_0000323,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would select the best semantic match for the source class as follows:

[
{
""source_class_uri"": http://mouse.owl#MA_0000323,
""target_class_uri"": http://human.owl#NC"
http://mouse.owl#MA_0002369,http://human.owl#NCI_C52985,equivalent,0.55278456,Match based on Embeddings
http://mouse.owl#MA_0002465,http://human.owl#NCI_C32750,equivalent,0.49374428,Match based on Embeddings
http://mouse.owl#MA_0001725,http://human.owl#NCI_C49219,equivalent,0.5635031,Match based on Embeddings
http://mouse.owl#MA_0002384,http://human.owl#NCI_C12793,equivalent,0.4801,"The source class 'sternomastoid' is a type of muscle in mice, and the target class 'sternum' is a type of bone in humans. Although they belong to different domains (mouse vs human), their labels are semantically equivalent, as both refer to anatomical structures in the chest region."
http://mouse.owl#MA_0002500,http://human.owl#NCI_C33489,equivalent,0.5601248,Match based on Embeddings
http://mouse.owl#MA_0000436,http://human.owl#NCI_C12683,equivalent,0.5200554,Match based on Embeddings
http://mouse.owl#MA_0001976,http://human.owl#NCI_C33013,equivalent,0.4702,"The target class 'lumbar_artery' has a label that matches the source class 'ilio-lumbar artery', and both are subclasses of 'artery'. The similarity score is high, indicating a strong match between the two classes. Additionally, the contexts are similar, with both referring to arteries in the lumbar region."
http://mouse.owl#MA_0002154,http://human.owl#NCI_C12738,equivalent,0.54374814,Match based on Embeddings
http://mouse.owl#MA_0002093,http://human.owl#NCI_C53032,equivalent,0.56210405,Match based on Embeddings
http://mouse.owl#MA_0001312,http://human.owl#NCI_C32809,equivalent,0.4798,"The target class 'inner_plexiform_layer' has a similar label to the source class, and its context indicates that it is also a type of retina layer, which aligns with the source's context. Although the similarity score is not extremely high, the semantic fit between the contexts makes this match more suitable."
http://mouse.owl#MA_0001624,http://human.owl#NCI_C12259,equivalent,0.43453938,Match based on Embeddings
http://mouse.owl#MA_0000369,http://human.owl#NCI_C12927,equivalent,0.5250206,Match based on Embeddings
http://mouse.owl#MA_0000394,http://human.owl#NCI_C12407,equivalent,0.52909416,Match based on Embeddings
http://mouse.owl#MA_0002207,http://human.owl#NCI_C48946,equivalent,0.55860215,Match based on Embeddings
http://mouse.owl#MA_0000231,http://human.owl#NCI_C12462,equivalent,0.51054883,Match based on Embeddings
http://mouse.owl#MA_0002295,http://human.owl#NCI_C52918,equivalent,0.52451473,Match based on Embeddings
http://mouse.owl#MA_0002349,http://human.owl#NCI_C52972,equivalent,0.53948236,Match based on Embeddings
http://mouse.owl#MA_0002343,http://human.owl#NCI_C13074,equivalent,0.47229,Match based on Embeddings
http://mouse.owl#MA_0002573,http://human.owl#NCI_C32169,equivalent,0.5598625,Match based on Embeddings
http://mouse.owl#MA_0002535,http://human.owl#NCI_C52551,equivalent,0.52809095,Match based on Embeddings
http://mouse.owl#MA_0002363,http://human.owl#NCI_C33441,equivalent,0.44403306,Match based on Embeddings
http://mouse.owl#MA_0002416,http://human.owl#NCI_C12998,equivalent,0.54579395,Match based on Embeddings
http://mouse.owl#MA_0002517,http://human.owl#NCI_C33255,equivalent,0.5598328,Match based on Embeddings
http://mouse.owl#MA_0002376,http://human.owl#NCI_C53007,equivalent,0.556105,Match based on Embeddings
http://mouse.owl#MA_0002493,http://human.owl#NCI_C48941,equivalent,0.5311746,Match based on Embeddings
http://mouse.owl#MA_0000710,http://human.owl#NCI_C33853,equivalent,0.48349595,Match based on Embeddings
http://mouse.owl#MA_0000468,http://human.owl#NCI_C52842,equivalent,0.52168715,Match based on Embeddings
http://mouse.owl#MA_0002056,http://human.owl#NCI_C52737,equivalent,0.55985564,Match based on Embeddings
http://mouse.owl#MA_0000154,http://human.owl#NCI_C13317,equivalent,0.54630464,Match based on Embeddings
http://mouse.owl#MA_0001738,http://human.owl#NCI_C52726,equivalent,0.54196966,Match based on Embeddings
http://mouse.owl#MA_0001793,http://human.owl#NCI_C12277,equivalent,0.56241554,Match based on Embeddings
http://mouse.owl#MA_0000739,http://human.owl#NCI_C33028,equivalent,0.533862,Match based on Embeddings
http://mouse.owl#MA_0001050,http://human.owl#NCI_C12835,equivalent,0.555756,Match based on Embeddings
http://mouse.owl#MA_0001304,http://human.owl#NCI_C32976,equivalent,0.5354076,Match based on Embeddings
http://mouse.owl#MA_0000351,http://human.owl#NCI_C12762,equivalent,0.5442737,Match based on Embeddings
http://mouse.owl#MA_0001311,http://human.owl#NCI_C32808,equivalent,0.4838,"The source class 'retina inner nuclear layer' is equivalent to the target class 'inner_nuclear_layer'. Both classes have the same label and are subClassesOf 'retina_layer', indicating a strong semantic match."
http://mouse.owl#MA_0000171,http://human.owl#NCI_C12456,equivalent,0.5182614,Match based on Embeddings
http://mouse.owl#MA_0002669,http://human.owl#NCI_C32827,equivalent,0.5219,"The target class http://human.owl#NCI_C32827 has the highest similarity score among all candidates. Moreover, its context is highly semantically similar to that of the source class. Both describe bile ducts within liver lobes, with 'intralobular' in the source and 'interlobular' in the target. This level of granularity and specific context strongly supports an 'equivalent' relationship between the two classes."
